Counter,Date:,Info,Signal type,Time (24h),Network type,dBm,dBm average,Best signal,Percent,Percent average,Data state:,Data activity:,My Location latitude,My Location longitude,Tower Cell ID - short,Tower Cell ID - long,Tower LAC (Local Area Code)
128,5/20/18 * 18:24:41,HAVE MOBILE CONNECTION,mobile,18:24:41,(DC)HSPA+ * 42.2 Mbps,-105,-81,-57,14%,56%,Connected,no activity,45.66253057,12.22178108,57779,9232819,25032
129,5/20/18 * 18:24:52,HAVE MOBILE CONNECTION,mobile,18:24:52,(DC)HSPA+ * 42.2 Mbps,-101,-81,-57,21%,56%,Connected,no activity,45.66253057,12.22178108,57779,9232819,25032
130,5/20/18 * 18:25:2,HAVE MOBILE CONNECTION,mobile,18:25:2,(DC)HSPA+ * 42.2 Mbps,-101,-81,-57,21%,55%,Connected,no activity,45.66253057,12.22178108,57779,9232819,25032
131,5/20/18 * 18:25:12,HAVE MOBILE CONNECTION,mobile,18:25:12,(DC)HSPA+ * 42.2 Mbps,-111,-81,-57,3%,55%,Connected,no activity,45.66253057,12.22178108,31348,9206388,25032
132,5/20/18 * 18:25:23,HAVE MOBILE CONNECTION,mobile,18:25:23,(DC)HSPA+ * 42.2 Mbps,-107,-81,-57,10%,55%,Connected,no activity,45.66253057,12.22178108,31348,9206388,25032
133,5/20/18 * 18:25:33,HAVE MOBILE CONNECTION,mobile,18:25:33,(DC)HSPA+ * 42.2 Mbps,-107,-82,-57,10%,54%,Connected,no activity,45.66253057,12.22178108,31348,9206388,25032
134,5/20/18 * 18:25:44,HAVE MOBILE CONNECTION,mobile,18:25:44,(DC)HSPA+ * 42.2 Mbps,-101,-82,-57,21%,54%,Connected,no activity,45.66253057,12.22178108,31348,9206388,25032
135,5/20/18 * 18:25:54,HAVE MOBILE CONNECTION,mobile,18:25:54,(DC)HSPA+ * 42.2 Mbps,-97,-82,-57,28%,54%,Connected,no activity,45.66253057,12.22178108,31348,9206388,25032
136,5/20/18 * 18:26:4,HAVE MOBILE CONNECTION,mobile,18:26:4,(DC)HSPA+ * 42.2 Mbps,-103,-82,-57,17%,54%,Connected,no activity,45.66253057,12.22178108,31348,9206388,25032
137,5/20/18 * 18:26:14,HAVE MOBILE CONNECTION,mobile,18:26:14,UMTS * 384 kbps,-105,-82,-57,14%,53%,Connected,Unknown,45.66253057,12.22178108,31345,9206385,25032
138,5/20/18 * 18:26:24,HAVE MOBILE CONNECTION,mobile,18:26:24,UMTS * 384 kbps,-107,-82,-57,10%,53%,Connected,Unknown,45.66253057,12.22178108,31545,9206585,25032
139,5/20/18 * 18:26:38,HAVE MOBILE CONNECTION,mobile,18:26:38,(DC)HSPA+ * 42.2 Mbps,-103,-83,-57,17%,53%,Connected,no activity,45.63954298,12.1627476,31545,9206585,25032
140,5/20/18 * 18:26:49,HAVE MOBILE CONNECTION,mobile,18:26:49,(DC)HSPA+ * 42.2 Mbps,-109,-83,-57,7%,52%,Connected,Unknown,45.63954298,12.1627476,31545,9206585,25032
141,5/20/18 * 18:26:59,HAVE MOBILE CONNECTION,mobile,18:26:59,(DC)HSPA+ * 42.2 Mbps,-109,-83,-57,7%,52%,Connected,no activity,45.63954298,12.1627476,31545,9206585,25032
142,5/20/18 * 18:27:10,HAVE MOBILE CONNECTION,mobile,18:27:10,UMTS * 384 kbps,-111,-83,-57,3%,52%,Connected,no activity,45.63954298,12.1627476,31345,9206385,25032
143,5/20/18 * 18:27:20,HAVE MOBILE CONNECTION,mobile,18:27:20,UMTS * 384 kbps,-109,-83,-57,7%,51%,Connected,no activity,45.63954298,12.1627476,31545,9206585,25032
144,5/20/18 * 18:27:31,HAVE MOBILE CONNECTION,mobile,18:27:31,UMTS * 384 kbps,-105,-83,-57,14%,51%,Connected,no activity,45.63954298,12.1627476,31545,9206585,25032
145,5/20/18 * 18:27:41,HAVE MOBILE CONNECTION,mobile,18:27:41,UMTS * 384 kbps,-107,-84,-57,10%,51%,Connected,no activity,45.63954298,12.1627476,31345,9206385,25032
146,5/20/18 * 18:27:56,HAVE MOBILE CONNECTION,mobile,18:27:56,UMTS * 384 kbps,-109,-84,-57,7%,51%,Connected,Unknown,45.63954298,12.1627476,31345,9206385,25032
147,5/20/18 * 18:28:8,HAVE MOBILE CONNECTION,mobile,18:28:8,EDGE * 220 kbps,-93,-84,-57,35%,50%,Connected,Unknown,45.63954298,12.1627476,23552,0,20085
148,5/20/18 * 18:28:18,HAVE MOBILE CONNECTION,mobile,18:28:18,(DC)HSPA+ * 42.2 Mbps,-83,-84,-57,53%,50%,Connected,no activity,45.63954298,12.1627476,26832,9201872,25032
149,5/20/18 * 18:28:28,HAVE MOBILE CONNECTION,mobile,18:28:28,(DC)HSPA+ * 42.2 Mbps,-79,-84,-57,60%,50%,Connected,no activity,45.63954298,12.1627476,26832,9201872,25032
150,5/20/18 * 18:28:38,HAVE MOBILE CONNECTION,mobile,18:28:38,(DC)HSPA+ * 42.2 Mbps,-77,-84,-57,64%,51%,Connected,no activity,45.63954298,12.1627476,26832,9201872,25032
151,5/20/18 * 18:28:49,HAVE MOBILE CONNECTION,mobile,18:28:49,UMTS * 384 kbps,-89,-84,-57,42%,50%,Connected,no activity,45.63954298,12.1627476,26832,9201872,25032
152,5/20/18 * 18:29:0,HAVE MOBILE CONNECTION,mobile,18:29:0,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,51%,Connected,no activity,45.63954298,12.1627476,26832,9201872,25032
153,5/20/18 * 18:29:10,HAVE MOBILE CONNECTION,mobile,18:29:10,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,51%,Connected,Unknown,45.63954298,12.1627476,26832,9201872,25032
154,5/20/18 * 18:29:23,HAVE MOBILE CONNECTION,mobile,18:29:23,(DC)HSPA+ * 42.2 Mbps,-75,-84,-57,67%,51%,Connected,Unknown,45.63954298,12.1627476,26832,9201872,25032
155,5/20/18 * 18:29:33,HAVE MOBILE CONNECTION,mobile,18:29:33,(DC)HSPA+ * 42.2 Mbps,-89,-84,-57,42%,51%,Connected,Unknown,45.63954298,12.1627476,34951,9209991,25032
156,5/20/18 * 18:29:44,HAVE MOBILE CONNECTION,mobile,18:29:44,(DC)HSPA+ * 42.2 Mbps,-77,-84,-57,64%,51%,Connected,no activity,45.63954298,12.1627476,34951,9209991,25032
157,5/20/18 * 18:29:54,HAVE MOBILE CONNECTION,mobile,18:29:54,(DC)HSPA+ * 42.2 Mbps,-77,-84,-57,64%,51%,Connected,no activity,45.63954298,12.1627476,34951,9209991,25032
158,5/20/18 * 18:30:4,HAVE MOBILE CONNECTION,mobile,18:30:4,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,51%,Connected,no activity,45.63954298,12.1627476,34951,9209991,25032
159,5/20/18 * 18:30:14,HAVE MOBILE CONNECTION,mobile,18:30:14,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,51%,Connected,no activity,45.63954298,12.1627476,34951,9209991,25032
160,5/20/18 * 18:30:24,HAVE MOBILE CONNECTION,mobile,18:30:24,(DC)HSPA+ * 42.2 Mbps,-73,-83,-57,71%,51%,Connected,no activity,45.63954298,12.1627476,34951,9209991,25032
161,5/20/18 * 18:30:34,HAVE MOBILE CONNECTION,mobile,18:30:34,(DC)HSPA+ * 42.2 Mbps,-79,-83,-57,60%,51%,Connected,no activity,45.63954298,12.1627476,34952,9209992,25032
162,5/20/18 * 18:30:44,HAVE MOBILE CONNECTION,mobile,18:30:44,(DC)HSPA+ * 42.2 Mbps,-73,-83,-57,71%,51%,Connected,no activity,45.63954298,12.1627476,34952,9209992,25032
163,5/20/18 * 18:30:54,HAVE MOBILE CONNECTION,mobile,18:30:54,(DC)HSPA+ * 42.2 Mbps,-67,-83,-57,82%,51%,Connected,no activity,45.63954298,12.1627476,34952,9209992,25032
164,5/20/18 * 18:31:5,HAVE MOBILE CONNECTION,mobile,18:31:5,(DC)HSPA+ * 42.2 Mbps,-73,-83,-57,71%,51%,Connected,no activity,45.63954298,12.1627476,34953,9209993,25032
165,5/20/18 * 18:31:15,HAVE MOBILE CONNECTION,mobile,18:31:15,(DC)HSPA+ * 42.2 Mbps,-69,-83,-57,78%,52%,Connected,no activity,45.63954298,12.1627476,34953,9209993,25032
166,5/20/18 * 18:31:25,HAVE MOBILE CONNECTION,mobile,18:31:25,(DC)HSPA+ * 42.2 Mbps,-69,-83,-57,78%,52%,Connected,no activity,45.63954298,12.1627476,34953,9209993,25032
167,5/20/18 * 18:31:35,HAVE MOBILE CONNECTION,mobile,18:31:35,(DC)HSPA+ * 42.2 Mbps,-81,-83,-57,57%,52%,Connected,no activity,45.63954298,12.1627476,34953,9209993,25032
168,5/20/18 * 18:31:45,HAVE MOBILE CONNECTION,mobile,18:31:45,(DC)HSPA+ * 42.2 Mbps,-67,-83,-57,82%,52%,Connected,no activity,45.63954298,12.1627476,34943,9209983,25032
169,5/20/18 * 18:31:55,HAVE MOBILE CONNECTION,mobile,18:31:55,(DC)HSPA+ * 42.2 Mbps,-75,-83,-57,67%,52%,Connected,no activity,45.63954298,12.1627476,34943,9209983,25032
170,5/20/18 * 18:32:5,HAVE MOBILE CONNECTION,mobile,18:32:5,(DC)HSPA+ * 42.2 Mbps,-81,-83,-57,57%,52%,Connected,no activity,45.63954298,12.1627476,34953,9209993,25032
171,5/20/18 * 18:32:16,HAVE MOBILE CONNECTION,mobile,18:32:16,(DC)HSPA+ * 42.2 Mbps,-79,-83,-57,60%,52%,Connected,no activity,45.63954298,12.1627476,34953,9209993,25032
172,5/20/18 * 18:32:26,HAVE MOBILE CONNECTION,mobile,18:32:26,(DC)HSPA+ * 42.2 Mbps,-75,-83,-57,67%,52%,Connected,Unknown,45.63954298,12.1627476,34953,9209993,25032
173,5/20/18 * 18:32:38,HAVE MOBILE CONNECTION,mobile,18:32:38,UMTS * 384 kbps,-75,-83,-57,67%,52%,Connected,Unknown,45.63954298,12.1627476,34942,9209982,25032
174,5/20/18 * 18:32:49,HAVE MOBILE CONNECTION,mobile,18:32:49,UMTS * 384 kbps,-85,-83,-57,50%,52%,Connected,no activity,45.63954298,12.1627476,34942,9209982,25032
175,5/20/18 * 18:33:0,HAVE MOBILE CONNECTION,mobile,18:33:0,UMTS * 384 kbps,-85,-83,-57,50%,52%,Connected,Unknown,45.63954298,12.1627476,34942,9209982,25032
176,5/20/18 * 18:33:16,HAVE MOBILE CONNECTION,mobile,18:33:16,UMTS * 384 kbps,-87,-83,-57,46%,52%,Connected,no activity,45.63954298,12.1627476,34953,9209993,25032
177,5/20/18 * 18:33:27,HAVE MOBILE CONNECTION,mobile,18:33:27,UMTS * 384 kbps,-91,-83,-57,39%,52%,Connected,no activity,45.63954298,12.1627476,34942,9209982,25032
178,5/20/18 * 18:33:41,HAVE MOBILE CONNECTION,mobile,18:33:41,UMTS * 384 kbps,-99,-83,-57,25%,52%,Connected,no activity,45.63954298,12.1627476,34942,9209982,25032
179,5/20/18 * 18:33:51,HAVE MOBILE CONNECTION,mobile,18:33:51,(DC)HSPA+ * 42.2 Mbps,-97,-83,-57,28%,52%,Connected,no activity,45.63954298,12.1627476,10991,27405039,25031
180,5/20/18 * 18:34:1,HAVE MOBILE CONNECTION,mobile,18:34:1,(DC)HSPA+ * 42.2 Mbps,-89,-83,-57,42%,52%,Connected,no activity,45.63954298,12.1627476,41981,27436029,25031
181,5/20/18 * 18:34:12,HAVE MOBILE CONNECTION,mobile,18:34:12,UMTS * 384 kbps,-89,-83,-57,42%,52%,Connected,no activity,45.63954298,12.1627476,10991,27405039,25031
182,5/20/18 * 18:34:23,HAVE MOBILE CONNECTION,mobile,18:34:23,(DC)HSPA+ * 42.2 Mbps,-91,-83,-57,39%,52%,Connected,Unknown,45.63954298,12.1627476,10991,27405039,25031
183,5/20/18 * 18:34:34,HAVE MOBILE CONNECTION,mobile,18:34:34,(DC)HSPA+ * 42.2 Mbps,-83,-83,-57,53%,52%,Connected,no activity,45.63954298,12.1627476,41981,27436029,25031
184,5/20/18 * 18:34:44,HAVE MOBILE CONNECTION,mobile,18:34:44,(DC)HSPA+ * 42.2 Mbps,-89,-83,-57,42%,52%,Connected,no activity,45.63954298,12.1627476,10991,27405039,25031
185,5/20/18 * 18:34:54,HAVE MOBILE CONNECTION,mobile,18:34:54,(DC)HSPA+ * 42.2 Mbps,-81,-83,-57,57%,52%,Connected,no activity,45.63954298,12.1627476,10991,27405039,25031
186,5/20/18 * 18:35:4,HAVE MOBILE CONNECTION,mobile,18:35:4,(DC)HSPA+ * 42.2 Mbps,-81,-83,-57,57%,52%,Connected,no activity,45.63954298,12.1627476,10991,27405039,25031
187,5/20/18 * 18:35:14,HAVE MOBILE CONNECTION,mobile,18:35:14,(DC)HSPA+ * 42.2 Mbps,-81,-83,-57,57%,52%,Connected,no activity,45.63954298,12.1627476,10992,27405040,25031
188,5/20/18 * 18:35:24,HAVE MOBILE CONNECTION,mobile,18:35:24,(DC)HSPA+ * 42.2 Mbps,-59,-83,-57,96%,52%,Connected,no activity,45.63954298,12.1627476,10992,27405040,25031
189,5/20/18 * 18:35:35,HAVE MOBILE CONNECTION,mobile,18:35:35,(DC)HSPA+ * 42.2 Mbps,-71,-83,-57,75%,52%,Connected,no activity,45.63954298,12.1627476,10992,27405040,25031
190,5/20/18 * 18:35:45,HAVE MOBILE CONNECTION,mobile,18:35:45,(DC)HSPA+ * 42.2 Mbps,-77,-83,-57,64%,52%,Connected,no activity,45.63954298,12.1627476,10992,27405040,25031
191,5/20/18 * 18:35:55,HAVE MOBILE CONNECTION,mobile,18:35:55,(DC)HSPA+ * 42.2 Mbps,-77,-83,-57,64%,52%,Connected,no activity,45.63954298,12.1627476,10992,27405040,25031
192,5/20/18 * 18:36:5,HAVE MOBILE CONNECTION,mobile,18:36:5,(DC)HSPA+ * 42.2 Mbps,-81,-83,-57,57%,52%,Connected,no activity,45.63954298,12.1627476,57141,27451189,25031
193,5/20/18 * 18:36:15,HAVE MOBILE CONNECTION,mobile,18:36:15,(DC)HSPA+ * 42.2 Mbps,-85,-83,-57,50%,52%,Connected,no activity,45.63954298,12.1627476,57141,27451189,25031
194,5/20/18 * 18:36:25,HAVE MOBILE CONNECTION,mobile,18:36:25,(DC)HSPA+ * 42.2 Mbps,-85,-83,-57,50%,52%,Connected,no activity,45.63954298,12.1627476,57142,27451190,25031
195,5/20/18 * 18:36:35,HAVE MOBILE CONNECTION,mobile,18:36:35,(DC)HSPA+ * 42.2 Mbps,-87,-83,-57,46%,52%,Connected,no activity,45.57058118,12.1080935,57142,27451190,25031
196,5/20/18 * 18:36:45,HAVE MOBILE CONNECTION,mobile,18:36:45,(DC)HSPA+ * 42.2 Mbps,-89,-83,-57,42%,52%,Connected,no activity,45.57058118,12.1080935,57142,27451190,25031
197,5/20/18 * 18:36:56,HAVE MOBILE CONNECTION,mobile,18:36:56,(DC)HSPA+ * 42.2 Mbps,-77,-83,-57,64%,52%,Connected,no activity,45.57058118,12.1080935,57142,27451190,25031
198,5/20/18 * 18:37:6,HAVE MOBILE CONNECTION,mobile,18:37:6,(DC)HSPA+ * 42.2 Mbps,-79,-83,-57,60%,52%,Connected,no activity,45.57058118,12.1080935,57142,27451190,25031
199,5/20/18 * 18:37:16,HAVE MOBILE CONNECTION,mobile,18:37:16,(DC)HSPA+ * 42.2 Mbps,-81,-83,-57,57%,52%,Connected,no activity,45.57058118,12.1080935,57143,27451191,25031
200,5/20/18 * 18:37:26,HAVE MOBILE CONNECTION,mobile,18:37:26,(DC)HSPA+ * 42.2 Mbps,-85,-83,-57,50%,52%,Connected,no activity,45.57058118,12.1080935,57143,27451191,25031
201,5/20/18 * 18:37:36,HAVE MOBILE CONNECTION,mobile,18:37:36,(DC)HSPA+ * 42.2 Mbps,-77,-83,-57,64%,52%,Connected,no activity,45.57058118,12.1080935,57143,27451191,25031
202,5/20/18 * 18:37:46,HAVE MOBILE CONNECTION,mobile,18:37:46,(DC)HSPA+ * 42.2 Mbps,-91,-83,-57,39%,52%,Connected,no activity,45.57058118,12.1080935,57143,27451191,25031
203,5/20/18 * 18:37:56,HAVE MOBILE CONNECTION,mobile,18:37:56,(DC)HSPA+ * 42.2 Mbps,-81,-83,-57,57%,52%,Connected,no activity,45.57058118,12.1080935,57143,27451191,25031
204,5/20/18 * 18:38:6,HAVE MOBILE CONNECTION,mobile,18:38:6,(DC)HSPA+ * 42.2 Mbps,-91,-83,-57,39%,52%,Connected,no activity,45.57058118,12.1080935,57143,27451191,25031
205,5/20/18 * 18:38:16,HAVE MOBILE CONNECTION,mobile,18:38:16,(DC)HSPA+ * 42.2 Mbps,-99,-83,-57,25%,52%,Connected,no activity,45.57058118,12.1080935,57143,27451191,25031
206,5/20/18 * 18:38:27,HAVE MOBILE CONNECTION,mobile,18:38:27,(DC)HSPA+ * 42.2 Mbps,-99,-83,-57,25%,52%,Connected,no activity,45.57058118,12.1080935,57143,27451191,25031
207,5/20/18 * 18:38:37,HAVE MOBILE CONNECTION,mobile,18:38:37,(DC)HSPA+ * 42.2 Mbps,-99,-83,-57,25%,52%,Connected,no activity,45.57058118,12.1080935,41531,27435579,25031
208,5/20/18 * 18:38:47,HAVE MOBILE CONNECTION,mobile,18:38:47,(DC)HSPA+ * 42.2 Mbps,-93,-83,-57,35%,52%,Connected,no activity,45.57058118,12.1080935,41531,27435579,25031
209,5/20/18 * 18:38:57,HAVE MOBILE CONNECTION,mobile,18:38:57,(DC)HSPA+ * 42.2 Mbps,-101,-83,-57,21%,51%,Connected,no activity,45.57058118,12.1080935,41531,27435579,25031
210,5/20/18 * 18:39:7,HAVE MOBILE CONNECTION,mobile,18:39:7,(DC)HSPA+ * 42.2 Mbps,-97,-83,-57,28%,51%,Connected,no activity,45.57058118,12.1080935,41531,27435579,25031
211,5/20/18 * 18:39:17,HAVE MOBILE CONNECTION,mobile,18:39:17,(DC)HSPA+ * 42.2 Mbps,-105,-83,-57,14%,51%,Connected,no activity,45.57058118,12.1080935,41531,27435579,25031
212,5/20/18 * 18:39:27,HAVE MOBILE CONNECTION,mobile,18:39:27,(DC)HSPA+ * 42.2 Mbps,-95,-83,-57,32%,51%,Connected,no activity,45.57058118,12.1080935,41531,27435579,25031
213,5/20/18 * 18:39:37,HAVE MOBILE CONNECTION,mobile,18:39:37,(DC)HSPA+ * 42.2 Mbps,-95,-83,-57,32%,51%,Connected,no activity,45.57058118,12.1080935,41531,27435579,25031
214,5/20/18 * 18:39:48,HAVE MOBILE CONNECTION,mobile,18:39:47,(DC)HSPA+ * 42.2 Mbps,-97,-84,-57,28%,51%,Connected,no activity,45.57058118,12.1080935,41531,27435579,25031
215,5/20/18 * 18:39:58,HAVE MOBILE CONNECTION,mobile,18:39:58,(DC)HSPA+ * 42.2 Mbps,-89,-84,-57,42%,51%,Connected,no activity,45.57058118,12.1080935,5601,27399649,25031
216,5/20/18 * 18:40:8,HAVE MOBILE CONNECTION,mobile,18:40:8,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,51%,Connected,no activity,45.57058118,12.1080935,41533,27435581,25031
217,5/20/18 * 18:40:18,HAVE MOBILE CONNECTION,mobile,18:40:18,(DC)HSPA+ * 42.2 Mbps,-93,-84,-57,35%,51%,Connected,no activity,45.57058118,12.1080935,5601,27399649,25031
218,5/20/18 * 18:40:29,HAVE MOBILE CONNECTION,mobile,18:40:29,UMTS * 384 kbps,-101,-84,-57,21%,51%,Connected,no activity,45.57058118,12.1080935,41533,27435581,25031
219,5/20/18 * 18:40:40,HAVE MOBILE CONNECTION,mobile,18:40:40,(DC)HSPA+ * 42.2 Mbps,-93,-84,-57,35%,51%,Connected,no activity,45.57058118,12.1080935,41533,27435581,25031
220,5/20/18 * 18:40:50,HAVE MOBILE CONNECTION,mobile,18:40:50,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,50%,Connected,Unknown,45.57058118,12.1080935,41533,27435581,25031
221,5/20/18 * 18:41:2,HAVE MOBILE CONNECTION,mobile,18:41:2,(DC)HSPA+ * 42.2 Mbps,-85,-84,-57,50%,50%,Connected,no activity,45.57058118,12.1080935,41533,27435581,25031
222,5/20/18 * 18:41:12,HAVE MOBILE CONNECTION,mobile,18:41:12,(DC)HSPA+ * 42.2 Mbps,-87,-84,-57,46%,50%,Connected,Unknown,45.57058118,12.1080935,41533,27435581,25031
223,5/20/18 * 18:41:23,HAVE MOBILE CONNECTION,mobile,18:41:23,(DC)HSPA+ * 42.2 Mbps,-79,-84,-57,60%,50%,Connected,Unknown,45.57058118,12.1080935,41533,27435581,25031
224,5/20/18 * 18:41:33,HAVE MOBILE CONNECTION,mobile,18:41:33,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,50%,Connected,Unknown,45.57058118,12.1080935,41533,27435581,25031
225,5/20/18 * 18:41:44,HAVE MOBILE CONNECTION,mobile,18:41:44,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,50%,Connected,Unknown,45.57058118,12.1080935,41533,27435581,25031
226,5/20/18 * 18:41:56,HAVE MOBILE CONNECTION,mobile,18:41:56,(DC)HSPA+ * 42.2 Mbps,-101,-84,-57,21%,50%,Connected,Unknown,45.57058118,12.1080935,41533,27435581,25031
227,5/20/18 * 18:42:7,HAVE MOBILE CONNECTION,mobile,18:42:7,UMTS * 384 kbps,-97,-84,-57,28%,50%,Connected,Unknown,45.57058118,12.1080935,11243,27405291,25031
228,5/20/18 * 18:42:17,HAVE MOBILE CONNECTION,mobile,18:42:17,UMTS * 384 kbps,-93,-84,-57,35%,50%,Connected,Unknown,45.57058118,12.1080935,11243,27405291,25031
229,5/20/18 * 18:42:28,HAVE MOBILE CONNECTION,mobile,18:42:28,UMTS * 384 kbps,-93,-84,-57,35%,50%,Connected,Unknown,45.57058118,12.1080935,11243,27405291,25031
230,5/20/18 * 18:42:38,HAVE MOBILE CONNECTION,mobile,18:42:38,UMTS * 384 kbps,-120,-84,-57,0%,50%,Connected,no activity,45.57058118,12.1080935,11243,27405291,25031
231,5/20/18 * 18:42:48,HAVE MOBILE CONNECTION,mobile,18:42:48,UMTS * 384 kbps,-89,-84,-57,42%,50%,Connected,no activity,45.57058118,12.1080935,11243,27405291,25031
232,5/20/18 * 18:42:58,HAVE MOBILE CONNECTION,mobile,18:42:58,(DC)HSPA+ * 42.2 Mbps,-69,-84,-57,78%,50%,Connected,no activity,45.57058118,12.1080935,11243,27405291,25031
233,5/20/18 * 18:43:8,HAVE MOBILE CONNECTION,mobile,18:43:8,(DC)HSPA+ * 42.2 Mbps,-71,-84,-57,75%,50%,Connected,no activity,45.57058118,12.1080935,11243,27405291,25031
234,5/20/18 * 18:43:19,HAVE MOBILE CONNECTION,mobile,18:43:19,(DC)HSPA+ * 42.2 Mbps,-63,-84,-57,89%,50%,Connected,no activity,45.57058118,12.1080935,11243,27405291,25031
235,5/20/18 * 18:43:29,HAVE MOBILE CONNECTION,mobile,18:43:29,(DC)HSPA+ * 42.2 Mbps,-77,-84,-57,64%,50%,Connected,no activity,45.57058118,12.1080935,11242,27405290,25031
236,5/20/18 * 18:43:39,HAVE MOBILE CONNECTION,mobile,18:43:39,(DC)HSPA+ * 42.2 Mbps,-65,-84,-57,85%,50%,Connected,no activity,45.57058118,12.1080935,11242,27405290,25031
237,5/20/18 * 18:43:49,HAVE MOBILE CONNECTION,mobile,18:43:49,(DC)HSPA+ * 42.2 Mbps,-67,-84,-57,82%,51%,Connected,no activity,45.57058118,12.1080935,11248,27405296,25031
238,5/20/18 * 18:43:59,HAVE MOBILE CONNECTION,mobile,18:43:59,(DC)HSPA+ * 42.2 Mbps,-65,-84,-57,85%,51%,Connected,no activity,45.57058118,12.1080935,11248,27405296,25031
239,5/20/18 * 18:44:9,HAVE MOBILE CONNECTION,mobile,18:44:9,(DC)HSPA+ * 42.2 Mbps,-75,-84,-57,67%,51%,Connected,no activity,45.57058118,12.1080935,11248,27405296,25031
240,5/20/18 * 18:44:19,HAVE MOBILE CONNECTION,mobile,18:44:19,(DC)HSPA+ * 42.2 Mbps,-83,-84,-57,53%,51%,Connected,no activity,45.57058118,12.1080935,11248,27405296,25031
241,5/20/18 * 18:44:30,HAVE MOBILE CONNECTION,mobile,18:44:30,(DC)HSPA+ * 42.2 Mbps,-89,-84,-57,42%,51%,Connected,no activity,45.57058118,12.1080935,11248,27405296,25031
242,5/20/18 * 18:44:40,HAVE MOBILE CONNECTION,mobile,18:44:40,(DC)HSPA+ * 42.2 Mbps,-93,-84,-57,35%,51%,Connected,no activity,45.57058118,12.1080935,65535,2147483647,65535
243,5/20/18 * 18:44:50,HAVE MOBILE CONNECTION,mobile,18:44:50,(DC)HSPA+ * 42.2 Mbps,-87,-84,-57,46%,51%,Connected,no activity,45.57058118,12.1080935,11248,27405296,25031
244,5/20/18 * 18:45:0,HAVE MOBILE CONNECTION,mobile,18:45:0,UMTS * 384 kbps,-93,-84,-57,35%,51%,Connected,no activity,45.57058118,12.1080935,11248,27405296,25031
245,5/20/18 * 18:45:10,HAVE MOBILE CONNECTION,mobile,18:45:10,UMTS * 384 kbps,-97,-84,-57,28%,50%,Connected,no activity,45.57058118,12.1080935,11248,27405296,25031
246,5/20/18 * 18:45:20,HAVE MOBILE CONNECTION,mobile,18:45:20,(DC)HSPA+ * 42.2 Mbps,-103,-84,-57,17%,50%,Connected,no activity,45.57058118,12.1080935,1259,27395307,25031
247,5/20/18 * 18:45:30,HAVE MOBILE CONNECTION,mobile,18:45:30,(DC)HSPA+ * 42.2 Mbps,-97,-84,-57,28%,50%,Connected,no activity,45.57058118,12.1080935,11248,27405296,25031
248,5/20/18 * 18:45:40,HAVE MOBILE CONNECTION,mobile,18:45:40,(DC)HSPA+ * 42.2 Mbps,-109,-84,-57,7%,50%,Connected,no activity,45.57058118,12.1080935,11248,27405296,25031
249,5/20/18 * 18:45:51,HAVE MOBILE CONNECTION,mobile,18:45:50,(DC)HSPA+ * 42.2 Mbps,-97,-84,-57,28%,50%,Connected,no activity,45.57058118,12.1080935,44403,27438451,25031
250,5/20/18 * 18:46:1,HAVE MOBILE CONNECTION,mobile,18:46:1,(DC)HSPA+ * 42.2 Mbps,-73,-84,-57,71%,50%,Connected,no activity,45.57058118,12.1080935,44403,27438451,25031
251,5/20/18 * 18:46:11,HAVE MOBILE CONNECTION,mobile,18:46:11,(DC)HSPA+ * 42.2 Mbps,-79,-84,-57,60%,50%,Connected,no activity,45.57058118,12.1080935,44403,27438451,25031
252,5/20/18 * 18:46:21,HAVE MOBILE CONNECTION,mobile,18:46:21,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
253,5/20/18 * 18:46:31,HAVE MOBILE CONNECTION,mobile,18:46:31,(DC)HSPA+ * 42.2 Mbps,-81,-84,-57,57%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
254,5/20/18 * 18:46:41,HAVE MOBILE CONNECTION,mobile,18:46:41,(DC)HSPA+ * 42.2 Mbps,-87,-84,-57,46%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
255,5/20/18 * 18:46:51,HAVE MOBILE CONNECTION,mobile,18:46:51,(DC)HSPA+ * 42.2 Mbps,-91,-84,-57,39%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
256,5/20/18 * 18:47:1,HAVE MOBILE CONNECTION,mobile,18:47:1,(DC)HSPA+ * 42.2 Mbps,-83,-84,-57,53%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
257,5/20/18 * 18:47:11,HAVE MOBILE CONNECTION,mobile,18:47:11,(DC)HSPA+ * 42.2 Mbps,-87,-84,-57,46%,50%,Connected,no activity,45.52433302,12.04733159,44403,27438451,25031
